20250417200041,10.0.4.20,38532,10.0.2.20,5001,1,7.0-8.0,11796480,94371840,,,,,,,,
20250417200042,10.0.4.20,38532,10.0.2.20,5001,1,8.0-9.0,14680064,117440512,,,,,,,,
20250417200042,10.0.4.20,38532,10.0.2.20,5001,1,9.0-9.7,3604156,43329077,,,,,,,,
20250417200042,10.0.4.20,38532,10.0.2.20,5001,1,0.0-9.7,104857600,86789644,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=100000,Repeticao=6,,,,,,,,,,,,,,
20250417200109,10.0.4.20,34858,10.0.2.20,5001,1,0.0-1.0,395364,3162912,,,,,,,,
20250417200110,10.0.4.20,34858,10.0.2.20,5001,1,1.0-2.0,8388608,67108864,,,,,,,,
20250417200111,10.0.4.20,34858,10.0.2.20,5001,1,2.0-3.0,1966080,15728640,,,,,,,,
20250417200112,10.0.4.20,34858,10.0.2.20,5001,1,3.0-4.0,1966080,15728640,,,,,,,,
20250417200113,10.0.4.20,34858,10.0.2.20,5001,1,4.0-5.0,1966080,15728640,,,,,,,,
20250417200114,10.0.4.20,34858,10.0.2.20,5001,1,5.0-6.0,1966080,15728640,,,,,,,,
20250417200115,10.0.4.20,34858,10.0.2.20,5001,1,6.0-7.0,1966080,15728640,,,,,,,,
20250417200116,10.0.4.20,34858,10.0.2.20,5001,1,7.0-8.0,1966080,15728640,,,,,,,,
20250417200117,10.0.4.20,34858,10.0.2.20,5001,1,8.0-9.0,1966080,15728640,,,,,,,,
20250417200118,10.0.4.20,34858,10.0.2.20,5001,1,9.0-10.0,1966080,15728640,,,,,,,,
20250417200119,10.0.4.20,34858,10.0.2.20,5001,1,10.0-11.0,1966080,15728640,,,,,,,,
20250417200120,10.0.4.20,34858,10.0.2.20,5001,1,11.0-12.0,1572864,12582912,,,,,,,,
20250417200121,10.0.4.20,34858,10.0.2.20,5001,1,12.0-13.0,1966080,15728640,,,,,,,,
20250417200122,10.0.4.20,34858,10.0.2.20,5001,1,13.0-14.0,1966080,15728640,,,,,,,,
20250417200123,10.0.4.20,34858,10.0.2.20,5001,1,14.0-15.0,1966080,15728640,,,,,,,,
20250417200124,10.0.4.20,34858,10.0.2.20,5001,1,15.0-16.0,1966080,15728640,,,,,,,,
20250417200125,10.0.4.20,34858,10.0.2.20,5001,1,16.0-17.0,1966080,15728640,,,,,,,,
20250417200126,10.0.4.20,34858,10.0.2.20,5001,1,17.0-18.0,1966080,15728640,,,,,,,,
20250417200127,10.0.4.20,34858,10.0.2.20,5001,1,18.0-19.0,1966080,15728640,,,,,,,,
20250417200128,10.0.4.20,34858,10.0.2.20,5001,1,19.0-20.0,1966080,15728640,,,,,,,,
20250417200129,10.0.4.20,34858,10.0.2.20,5001,1,20.0-21.0,1966080,15728640,,,,,,,,
20250417200130,10.0.4.20,34858,10.0.2.20,5001,1,21.0-22.0,1966080,15728640,,,,,,,,
20250417200131,10.0.4.20,34858,10.0.2.20,5001,1,22.0-23.0,1966080,15728640,,,,,,,,
20250417200132,10.0.4.20,34858,10.0.2.20,5001,1,23.0-24.0,2097152,16777216,,,,,,,,
20250417200133,10.0.4.20,34858,10.0.2.20,5001,1,24.0-25.0,1966080,15728640,,,,,,,,
20250417200134,10.0.4.20,34858,10.0.2.20,5001,1,25.0-26.0,1703936,13631488,,,,,,,,
20250417200135,10.0.4.20,34858,10.0.2.20,5001,1,26.0-27.0,1835008,14680064,,,,,,,,
20250417200136,10.0.4.20,34858,10.0.2.20,5001,1,27.0-28.0,1966080,15728640,,,,,,,,
20250417200137,10.0.4.20,34858,10.0.2.20,5001,1,28.0-29.0,1966080,15728640,,,,,,,,
20250417200138,10.0.4.20,34858,10.0.2.20,5001,1,29.0-30.0,1966080,15728640,,,,,,,,
20250417200139,10.0.4.20,34858,10.0.2.20,5001,1,30.0-31.0,1966080,15728640,,,,,,,,
20250417200140,10.0.4.20,34858,10.0.2.20,5001,1,31.0-32.0,1966080,15728640,,,,,,,,
20250417200141,10.0.4.20,34858,10.0.2.20,5001,1,32.0-33.0,1966080,15728640,,,,,,,,
20250417200142,10.0.4.20,34858,10.0.2.20,5001,1,33.0-34.0,1966080,15728640,,,,,,,,
20250417200143,10.0.4.20,34858,10.0.2.20,5001,1,34.0-35.0,1966080,15728640,,,,,,,,
20250417200144,10.0.4.20,34858,10.0.2.20,5001,1,35.0-36.0,1966080,15728640,,,,,,,,
20250417200145,10.0.4.20,34858,10.0.2.20,5001,1,36.0-37.0,1966080,15728640,,,,,,,,
20250417200146,10.0.4.20,34858,10.0.2.20,5001,1,37.0-38.0,1966080,15728640,,,,,,,,
20250417200147,10.0.4.20,34858,10.0.2.20,5001,1,38.0-39.0,1966080,15728640,,,,,,,,
20250417200148,10.0.4.20,34858,10.0.2.20,5001,1,39.0-40.0,1966080,15728640,,,,,,,,
20250417200149,10.0.4.20,34858,10.0.2.20,5001,1,40.0-41.0,1572864,12582912,,,,,,,,
20250417200150,10.0.4.20,34858,10.0.2.20,5001,1,41.0-42.0,1966080,15728640,,,,,,,,
20250417200151,10.0.4.20,34858,10.0.2.20,5001,1,42.0-43.0,1966080,15728640,,,,,,,,
20250417200152,10.0.4.20,34858,10.0.2.20,5001,1,43.0-44.0,1966080,15728640,,,,,,,,
20250417200153,10.0.4.20,34858,10.0.2.20,5001,1,44.0-45.0,1966080,15728640,,,,,,,,
20250417200154,10.0.4.20,34858,10.0.2.20,5001,1,45.0-46.0,1966080,15728640,,,,,,,,
20250417200155,10.0.4.20,34858,10.0.2.20,5001,1,46.0-47.0,1966080,15728640,,,,,,,,
20250417200156,10.0.4.20,34858,10.0.2.20,5001,1,47.0-48.0,1966080,15728640,,,,,,,,
20250417200157,10.0.4.20,34858,10.0.2.20,5001,1,48.0-49.0,1966080,15728640,,,,,,,,
20250417200158,10.0.4.20,34858,10.0.2.20,5001,1,49.0-50.0,1966080,15728640,,,,,,,,
20250417200159,10.0.4.20,34858,10.0.2.20,5001,1,50.0-51.0,1966080,15728640,,,,,,,,
20250417200159,10.0.4.20,34858,10.0.2.20,5001,1,51.0-51.6,784284,11187715,,,,,,,,
20250417200159,10.0.4.20,34858,10.0.2.20,5001,1,0.0-51.6,104857600,16269346,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=100000,Repeticao=7,,,,,,,,,,,,,,
20250417200228,10.0.4.20,52976,10.0.2.20,5001,1,0.0-1.0,558292,4466336,,,,,,,,
20250417200229,10.0.4.20,52976,10.0.2.20,5001,1,1.0-2.0,9306112,74448896,,,,,,,,
20250417200230,10.0.4.20,52976,10.0.2.20,5001,1,2.0-3.0,14548992,116391936,,,,,,,,
20250417200231,10.0.4.20,52976,10.0.2.20,5001,1,3.0-4.0,12058624,96468992,,,,,,,,
20250417200232,10.0.4.20,52976,10.0.2.20,5001,1,4.0-5.0,15335424,122683392,,,,,,,,
20250417200233,10.0.4.20,52976,10.0.2.20,5001,1,5.0-6.0,11796480,94371840,,,,,,,,
20250417200234,10.0.4.20,52976,10.0.2.20,5001,1,6.0-7.0,11927552,95420416,,,,,,,,
20250417200235,10.0.4.20,52976,10.0.2.20,5001,1,7.0-8.0,14680064,117440512,,,,,,,,
20250417200236,10.0.4.20,52976,10.0.2.20,5001,1,8.0-9.0,9175040,73400320,,,,,,,,
20250417200236,10.0.4.20,52976,10.0.2.20,5001,1,9.0-9.5,5471020,94830286,,,,,,,,
20250417200236,10.0.4.20,52976,10.0.2.20,5001,1,0.0-9.5,104857600,88660051,,,,,,,,
,,,,,,,,,,,,,,,,
Buffer=208000,Delay=100000,Repeticao=8,,,,,,,,,,,,,,
20250417200303,10.0.4.20,46578,10.0.2.20,5001,1,0.0-1.0,558292,4466336,,,,,,,,
20250417200304,10.0.4.20,46578,10.0.2.20,5001,1,1.0-2.0,9175040,73400320,,,,,,,,
20250417200305,10.0.4.20,46578,10.0.2.20,5001,1,2.0-3.0,13238272,105906176,,,,,,,,
20250417200306,10.0.4.20,46578,10.0.2.20,5001,1,3.0-4.0,12058624,96468992,,,,,,,,
20250417200307,10.0.4.20,46578,10.0.2.20,5001,1,4.0-5.0,14680064,117440512,,,,,,,,
20250417200308,10.0.4.20,46578,10.0.2.20,5001,1,5.0-6.0,12058624,96468992,,,,,,,,
20250417200309,10.0.4.20,46578,10.0.2.20,5001,1,6.0-7.0,15073280,120586240,,,,,,,,
20250417200310,10.0.4.20,46578,10.0.2.20,5001,1,7.0-8.0,11796480,94371840,,,,,,,,
20250417200311,10.0.4.20,46578,10.0.2.20,5001,1,8.0-9.0,11927552,95420416,,,,,,,,
20250417200311,10.0.4.20,46578,10.0.2.20,5001,1,9.0-9.5,4291372,75583262,,,,,,,,
20250417200311,10.0.4.20,46578,10.0.2.20,5001,1,0.0-9.5,104857600,88728772,,,,,,,,
